2018-10-08 22:16:04,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:16:02,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:16:02,"b'RT @chicksim: (1) Here I write my #MeToo story- and I name Kailash Kher. Guess what his profile bio says- Adiyal bairagi hu, ziddi anuragi\xe2\x80\xa6'"
2018-10-08 22:16:01,b'RT @Chinmayi: I cannot stop shaking. \n\nMy Friend will remain anonymous.\n@vairamuthu \n\nWhy people cannot share at the risk of their careers.\xe2\x80\xa6'
2018-10-08 22:15:59,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:15:59,b'RT @DeepikaBhardwaj: Rajat Kapoor apologizes.\nUtsav Chakraborty apologizes.\nAnurag Verma apologizes.\nJeeveshu Ahluwalia apologizes.\nBlah Bl\xe2\x80\xa6'
2018-10-08 22:15:59,"b'RT @thonestctweets: Inspired by the sessions at @WeTheWomenAsia organized by @BDUTT on Sunday, @ratnadeeptweets decided to help journalists\xe2\x80\xa6'"
2018-10-08 22:15:58,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:15:57,b'RT @deepsealioness: So this dude who has been trying to act all woke since #MeToo going to every post saying sorry to woman &amp; then giving a\xe2\x80\xa6'
2018-10-08 22:15:57,b'RT @ashok700022: @ANI Rem this. \xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87\nThey were ashamed then but whr r they hiding today when it happens in their ground. \nSelective mindset.\xe2\x80\xa6'
2018-10-08 22:15:53,"b'RT @MimZWay: Okay.\nHere is a thread about why #Kavanaugh most likely doesn\xe2\x80\x99t remember what happened with Dr. Ford, and why the #MeToo movem\xe2\x80\xa6'"
2018-10-08 22:15:53,"b""RT @brianefallon: Heidi Heitkamp's opponent Kevin Cramer just mocked the #metoo movement. Heitkamp responded by telling the story of her la\xe2\x80\xa6"""
2018-10-08 22:15:52,b'RT @carrieksada: No @chuckschumer you are the disgraceful one using women as props and weaponizing the #MeToo movement to further your own\xe2\x80\xa6'
2018-10-08 22:15:52,"b'RT @kylegriffin1: Heitkamp rips Kevin Cramer over #MeToo, says her mom was sexually assaulted.\n\nWith tears in her eyes, Heitkamp said: ""And\xe2\x80\xa6'"
2018-10-08 22:15:51,b'Loving this video! #bluewave #metoo #timesup #WomenRiseUp #WomensMarch #MidtermsMatter \nhttps://t.co/07uuGmYH3J'
2018-10-08 22:15:51,b'RT @KatrinaPierson: If you believed in #metoo you would demand that Keith Ellison and Corey Booker resign. Have you? \xf0\x9f\xa4\x94 https://t.co/5PTZnXH\xe2\x80\xa6'
2018-10-08 22:15:50,b'Irony is even rapists and habitual offenders are campaigning for #MeToo movement because they are not celebs \xf0\x9f\x99\x84'
2018-10-08 22:15:49,b'Stop. You don\xe2\x80\x99t have the right to invalidate another\xe2\x80\x99s story. This movement is for UNITY. Your experience isn\xe2\x80\x99t the\xe2\x80\xa6 https://t.co/bwsgH0g6O3'
2018-10-08 22:15:48,b'@mtmdiamond @ScotiabankArena @BillClinton @kathleenwilley @atensnut Why is @ScotiabankArena hosting a man that sexu\xe2\x80\xa6 https://t.co/0W7NFgHtqB'
2018-10-08 22:15:47,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:15:47,"b'RT @PastorDScott: I wonder why the Democratic Party, Alyssa Milano and the #Metoo movement have absolutely NO interest in Keith Ellisons vi\xe2\x80\xa6'"
2018-10-08 22:15:46,b'RT @Lady_Star_Gem: We have all been Dr Ford once or more times\n\nEveryone is at risk of being Dr Ford\n\nSexually assaulted &amp; not believed or\xe2\x80\xa6'
2018-10-08 22:15:46,b'RT @Wolfe321: @jodikantor Here are some very tangible results that your work prompted. Media coverage of sexual assault is up 30% since tha\xe2\x80\xa6'
2018-10-08 22:15:46,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:15:45,"b""RT @KidCasteel: One of the most well reasoned &amp; well seasoned analogies I've seen on any subject.\nDefinitely worth the read.\n#MeToo #MenToo\xe2\x80\xa6"""
2018-10-08 22:15:44,"b""The politics minute: #GOP candidate says #MeToo is about 'victimization' https://t.co/2jyFg9C9tm"""
2018-10-08 22:15:43,"b'RT @PastorDScott: I wonder why the Democratic Party, Alyssa Milano and the #Metoo movement have absolutely NO interest in Keith Ellisons vi\xe2\x80\xa6'"
2018-10-08 22:15:43,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:15:42,b'The latest Homes by Dwight Daily! https://t.co/ftdKYl6s5U #metoo'
2018-10-08 22:15:39,b'RT @So_n10s: #metoo movement becoming too hypocritical for you? #walkaway https://t.co/DHpCVdt4ch'
2018-10-08 22:15:35,"b'RT @washingtonpost: In India, female journalists lead outpouring of fresh #MeToo allegations https://t.co/m1aeg3cU1J'"
2018-10-08 22:15:33,b'RT @HilLIARy_Lies: @FrankNeuville @ChristineML1 @doug_wardlow @SD49MNGOP @keithellison Then talk to Minnesotans. \n\nThe multiple domestic ab\xe2\x80\xa6'
2018-10-08 22:15:33,"b'RT @SirJadeja: Sonam Kapoor: ""Hard To Take Kangana Ranaut Seriously"" Over Allegations Against Queen Director Vikas Bahl\n\n#KanganaRanaut Hit\xe2\x80\xa6'"
2018-10-08 22:15:32,"b""RT @brianefallon: Heidi Heitkamp's opponent Kevin Cramer just mocked the #metoo movement. Heitkamp responded by telling the story of her la\xe2\x80\xa6"""
2018-10-08 22:15:32,"b'RT @StoryPicker: Immediately after her revelation, #AlokNath started trending on Twitter. https://t.co/FxC8PMUNXh #TimesUp #MeToo'"
2018-10-08 22:15:32,"b""@JohnCornyn I sincerely hope for Texans you aren't really this ignorant and cruel. #TheResistance #Resistance\xe2\x80\xa6 https://t.co/kTIzlYPI8N"""
2018-10-08 22:15:32,b'RT @dhruv_rathee: Chalu IT Cell is trying to hijack the #MeToo movement to spread their propaganda \n\nWithin hours of some twitter handle ma\xe2\x80\xa6'
2018-10-08 22:15:31,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:15:30,b'RT @zideresed: https://t.co/hL8BIiWdUJ\nRaya Sarkar\xe2\x80\x99s post on things she wanted to say in the NDTV discussion on #metoo'
2018-10-08 22:15:27,b'RT @Lady_Star_Gem: We have all been Dr Ford once or more times\n\nEveryone is at risk of being Dr Ford\n\nSexually assaulted &amp; not believed or\xe2\x80\xa6'
2018-10-08 22:15:25,b'RT @LadyRedWave: OMG&gt;&gt;&gt;What morons will attend this?? \nWhat hypocrisy?? What about #MeToo! Maybe they should sit this one out! \n#Hillary an\xe2\x80\xa6'
2018-10-08 22:15:24,b'RT @carrieksada: No @chuckschumer you are the disgraceful one using women as props and weaponizing the #MeToo movement to further your own\xe2\x80\xa6'
2018-10-08 22:15:24,"b""It's just gone 11am and I've already had two clients share their #metoo moments with me in a work capacity for publ\xe2\x80\xa6 https://t.co/cm5VEzuV5D"""
2018-10-08 22:15:23,"b'RT @kazweida: After Kevin Cramer characterized #MeToo  as ""victimization,"" I thought it\'d be helpful to look into Kevin\'s backstory.\n\nTurns\xe2\x80\xa6'"
2018-10-08 22:15:23,"b""RT @brianefallon: Heidi Heitkamp's opponent Kevin Cramer just mocked the #metoo movement. Heitkamp responded by telling the story of her la\xe2\x80\xa6"""
2018-10-08 22:15:23,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:15:23,"b""RT @bhak_sala: MJ Akbar's name in the list can become a very critical part of the latest #MeToo movement. The movement has crossed the barr\xe2\x80\xa6"""
2018-10-08 22:15:21,"b'Bill, Hillary Clinton to embark on speaking tour amid #MeToo backlash -- with tickets topping $745\xe2\x80\xa6 https://t.co/p0CMvNloLU'"
2018-10-08 22:15:21,b'.@kevincramer has attacked victims of sexual assault and advocates for the #MeToo movement across North Dakota and\xe2\x80\xa6 https://t.co/YJmmOxopNO'
2018-10-08 22:15:21,b'@SenatorCollins please read\xf0\x9f\x98\xa1\xf0\x9f\x9a\xa8\xe2\x9c\x85#metoo https://t.co/p4aefPGQv1'
2018-10-08 22:15:20,b'RT @kazweida: Brett Kavanaugh got sworn onto the Supreme Court this weekend.\n\nChristine Blasey Ford can\xe2\x80\x99t return to her house because she i\xe2\x80\xa6'
2018-10-08 22:15:20,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:15:19,"b'Okay.\nHere is a thread about why #Kavanaugh most likely doesn\xe2\x80\x99t remember what happened with Dr. Ford, and why the\xe2\x80\xa6 https://t.co/0dHdx08oa9'"
2018-10-08 22:15:17,"b'RT @ConservaMomUSA: For any interested laymen, @TomArnold just illustrated the textbook example of a manic episode  while divulging his #Me\xe2\x80\xa6'"
2018-10-08 22:15:17,"b""RT @Malookies58: @nytimes @SenatorHeitkamp you're a HERO for ALL of us!! THANK YOU!!! #MeToo #VoteBlue #MondayMotivation \xf0\x9f\x92\x99\xf0\x9f\x92\x99\xf0\x9f\x8c\x8a\xf0\x9f\x8c\x8a\xf0\x9f\x8c\x8a\xf0\x9f\x8c\x8a\xf0\x9f\x8c\x8a\xf0\x9f\x8c\x8a\xf0\x9f\x8c\x8a\xf0\x9f\x92\x99\xf0\x9f\x92\x99\xf0\x9f\x92\x99\xf0\x9f\x91\xad\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbc\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbc\xe2\x80\xa6"""
2018-10-08 22:15:14,b'RT @20tTqAZ0NwI0NQX: #NRA #2a Guns protect women against #sexualviolence! Women need Guns not #MeToo !  #FactCheck #TruthMatters #1A #Sexy\xe2\x80\xa6'
2018-10-08 22:15:14,"b'RT @Mamaleh_Trump: SHAME. ON. US.  How totally disheartening and embarrassing that ""old white men"" in the Senate have learned NOTHING in 21\xe2\x80\xa6'"
2018-10-08 22:15:13,"b'RT @PastorDScott: I wonder why the Democratic Party, Alyssa Milano and the #Metoo movement have absolutely NO interest in Keith Ellisons vi\xe2\x80\xa6'"
2018-10-08 22:15:12,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:15:12,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:15:11,"b'It took a year, but #MeToo is finally roiling Bollywood and Indian media.\n https://t.co/Oo3lDI0oKg via @qzindia'"
2018-10-08 22:15:11,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:15:10,b'RT @SeleSel05235445: Her appearances mean what? Not a fucking thing at this point. Why watch? Why listen? The fight goes on #metoo goes on\xe2\x80\xa6'
2018-10-08 22:15:10,"b""Notorious North Dakota Republican calls #MeToo a 'movement toward victimization' https://t.co/fSZpSp9wzB"""
2018-10-08 22:15:08,"b'RT @PastorDScott: I wonder why the Democratic Party, Alyssa Milano and the #Metoo movement have absolutely NO interest in Keith Ellisons vi\xe2\x80\xa6'"
2018-10-08 22:15:08,b'Mohnish Bahl\xc2\xa0is the new sanskaari. #AlokNath #MeToo'
2018-10-08 22:15:06,b'RT @SirJadeja: \xf0\x9f\x91\x89Praised AIB\n\xf0\x9f\x91\x89Called Random Person Harasser\n\xf0\x9f\x91\x89Blocked People Who Exposed Her Hypocrisy\n\xf0\x9f\x91\x89Played Victim Card &amp; Ran Away From Tw\xe2\x80\xa6'
2018-10-08 22:15:01,b'#MeToo: Rajat Kapoor apologises on Twitter after 2 women bring up 2007 sexual harassment https://t.co/wlzxSNfMku'
2018-10-08 22:15:01,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:15:00,"b""Beth Moore: 'Holy Spirit Fell on Us' as Drummer Asks Forgiveness for the Way Men Have Hurt #Women:\xe2\x80\xa6 https://t.co/w3x3MbFyiv"""
2018-10-08 22:15:00,"b""Beth Moore: 'Holy Spirit Fell on Us' as Drummer Asks Forgiveness for the Way Men Have Hurt #Women:\xe2\x80\xa6 https://t.co/UWkXKKI6TU"""
2018-10-08 22:15:00,b'RT @morethanmySLE: .@foxycuda shared my story of Sexual Assault with @MillenPolitics\n\n#MeToo are #HerToo &amp; #HimToo\n\nWe see &amp; hear you.\n\nIt\xe2\x80\xa6'
2018-10-08 22:14:57,b'RT @faheemashraf_: Stop victim shaming #MeToo https://t.co/qdUGNKlvDK'
2018-10-08 22:14:54,b'RT @7thdaughter1: A scary time for men and boys\n#RETWEEET #GoVote\n#MeToo\n#resist\n#Enough\nhttps://t.co/gTm5zvcNQb'
2018-10-08 22:14:54,"b'RT @FoxNews: Bill, Hillary Clinton to embark on speaking tour amid #MeToo backlash -- with tickets topping $745 https://t.co/JpA4nIEc0x'"
2018-10-08 22:14:53,b'RT @sushant_sethi: Rajat Kapoor apologises.\nUtsav Chakraborty apologises.\nAnurag Verma apologises.\nJeeveshu Ahluwalia apologises.\nTanmay Bh\xe2\x80\xa6'
2018-10-08 22:14:51,b'RT @Memeswallah: This is the only truth!\n#MeToo #MeTooIndia https://t.co/M3hnO6aG7z'
2018-10-08 22:14:50,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:14:49,b'@SenSchumer Because a woman came forward with no evidence accusing a man of sexual assault? #MeToo should advocate\xe2\x80\xa6 https://t.co/9IVog8G94Z'
2018-10-08 22:14:48,"b'RT @dnaAfterHrs: #MeToo hits Sanskari Babuji #AlokNath, accused of rape and sexual harassment by TV show #Tara producer https://t.co/RRqQI4\xe2\x80\xa6'"
2018-10-08 22:14:47,"b'Trump is a well known con artist. Con men tell lies. Trump lies about anything and everything. In the end, American\xe2\x80\xa6 https://t.co/w2x0tAzmwx'"
2018-10-08 22:14:46,"b'RT @kylegriffin1: Heitkamp rips Kevin Cramer over #MeToo, says her mom was sexually assaulted.\n\nWith tears in her eyes, Heitkamp said: ""And\xe2\x80\xa6'"
2018-10-08 22:14:45,"b""RT @OpIndia_com: #MeToo: Hotstar cancels All India Bakchod show, 'On Air with AIB' with immediate effect https://t.co/nErJul0sVq"""
2018-10-08 22:14:44,b'Read here about how we know our memories of sexual assault are real and non-negotiable. #IBelieveSurvivors #MeToo\xe2\x81\xa0\xe2\x80\xa6 https://t.co/Z27eIO03Rz'
2018-10-08 22:14:44,"b""RT @NeverOnBrand: If a guy says he's nervous about #MeToo, just remind him that we come down pretty hard on murderers too, and ask him why\xe2\x80\xa6"""
2018-10-08 22:14:42,"b""Emmeline Pankhurst's great-granddaughter urges #MeToo to 'keep at it' https://t.co/xL6nYfU1Jl via @MailOnline"""
2018-10-08 22:14:42,b'My boss @GirlsChase wrote an excellent article on the wave of rape hysteria engulfing the west.\xe2\x80\xa6 https://t.co/KlD4PBH4BS'
2018-10-08 22:14:41,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:14:41,"b'TWO IDIOTS!\n\nBill, Hillary Clinton to embark on speaking tour amid #MeToo backlash -- with tickets topping $745\n\nhttps://t.co/bOYF1BC37d'"
2018-10-08 22:14:40,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:14:40,b'RT @morethanmySLE: .@foxycuda shared my story of Sexual Assault with @MillenPolitics\n\n#MeToo are #HerToo &amp; #HimToo\n\nWe see &amp; hear you.\n\nIt\xe2\x80\xa6'
2018-10-08 22:14:40,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:14:38,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:14:37,"b""@FoxNews I'm a liberal who absolutely loathes Donald Trump and believes in the #MeToo movement but these are two pe\xe2\x80\xa6 https://t.co/Rd6fcyTTds"""
2018-10-08 22:14:36,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:14:36,b'RT @SutapaMee: Tragic #MeTooIndia  #MeToo https://t.co/Udq7IhnlKT'
2018-10-08 22:14:36,"b""RT @brianefallon: Heidi Heitkamp's opponent Kevin Cramer just mocked the #metoo movement. Heitkamp responded by telling the story of her la\xe2\x80\xa6"""
2018-10-08 22:14:35,"b""RT @brianefallon: Heidi Heitkamp's opponent Kevin Cramer just mocked the #metoo movement. Heitkamp responded by telling the story of her la\xe2\x80\xa6"""
2018-10-08 22:14:35,"b""Rose McGowan: I didn't slam #MeToo - https://t.co/MOYoLPmtJs via @_feedspot"""
2018-10-08 22:14:33,b'@FoxNews Who more apporopriate to address #metoo than Bill and Hill.'
2018-10-08 22:14:33,b'RT @LauraLoomer: OMG The Clintons are going on tour together. \n\nWe need to get a traveling crew of Patriots to show up to all of these even\xe2\x80\xa6'
2018-10-08 22:14:33,"b'RT @NPRmelissablock: Wow. Heidi Heitkamp talks about the sexual assault of her mom as a teenager, as she responds to challenger Kevin Crame\xe2\x80\xa6'"
2018-10-08 22:14:33,"b'@FaceTheNation @SenatorCollins It should have been easy for you to do the right thing, but you #Failed! #WarOnWomen #WomensMarch #metoo'"
